params/verbose,params/vf_coef,params/device,time/iterations,params/gamma,params/seed,params/learning_rate,params/stats_window_size,params/rollout_buffer_kwargs,params/policy_kwargs,rollout/ep_rew_mean,time/fps,params/normalize_advantage,time/time_elapsed,rollout/ep_len_mean,params/target_kl,params/n_steps,params/clip_range,params/rollout_buffer_class,params/batch_size,params/_init_setup_model,params/gae_lambda,params/clip_range_vf,params/n_epochs,params/use_sde,params/sde_sample_freq,time/total_timesteps,params/max_grad_norm,params/policy,params/ent_coef,train/entropy_loss,train/clip_range,train/explained_variance,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/loss,train/approx_kl,train/value_loss,mean_reward,eval/mean_reward,eval/mean_ep_length
,,,95,,,,,,,-0.34699672631578937,14,,101,15.0,,,,,,,,,,,,1425,,,,-1.7368455290794373,0.2,0.12377852201461792,0.0,940,-0.002250897581107125,5e-05,-0.02646777406334877,0.00024604003,0.06754949055612088,,,
,,,96,,,,,,,-0.35132995833333336,14,,102,15.0,,,,,,,,,,,,1440,,,,-1.7399657368659973,0.2,0.13141554594039917,0.0,950,-0.006540756113875723,5e-05,-0.044925037771463394,0.00032993554,0.021344805881381036,,,
,,,97,,,,,,,-0.3548171546391753,14,,103,15.0,,,,,,,,,,,,1455,,,,-1.7447694063186645,0.2,-0.24262046813964844,0.0,960,-0.0065964938785571196,5e-05,-0.0466243177652359,0.0013162375,0.011189032765105366,,,
,,,98,,,,,,,-0.3592167551020409,14,,104,15.0,,,,,,,,,,,,1470,,,,-1.7543927550315856,0.2,0.7336810231208801,0.0,970,-0.010064558834613279,5e-05,-0.056183889508247375,0.00093673466,0.005886958562768996,,,
,,,99,,,,,,,-0.3632378686868687,14,,105,15.0,,,,,,,,,,,,1485,,,,-1.7637527227401733,0.2,0.7174989879131317,0.0,980,-0.006995222904176046,5e-05,-0.04953937605023384,0.0020335198,0.0071001571603119375,,,
,,,100,,,,,,,-0.35226109,14,,106,15.0,,,,,,,,,,,,1500,,,,-1.7706323623657227,0.2,-1.2030432224273682,0.0,990,-0.0019897176927770486,5e-05,-0.032800011336803436,0.00017553568,0.02715721186250448,,,
,,,101,,,,,,,-0.35242773,14,,107,15.0,,,,,,,,,,,,1515,,,,-1.770789587497711,0.2,-3.5547943115234375,0.0,1000,0.004771169625843186,5e-05,0.45614030957221985,0.00013608535,1.1652555108070373,,,
,,,102,,,,,,,-0.36692378000000003,14,,108,15.0,,,,,,,,,,,,1530,,,,-1.7690460085868835,0.2,-4.971837520599365,0.0,1010,-0.002627253525425033,5e-05,0.16109292209148407,4.6741963e-05,0.6199094027280807,,,
,,,103,,,,,,,-0.36662463,14,,109,15.0,,,,,,,,,,,,1545,,,,-1.769615888595581,0.2,0.7816882431507111,0.0,1020,-0.004219264146328783,5e-05,0.02212856337428093,0.0001379927,0.1402977801859379,,,
,,,104,,,,,,,-0.36695520000000004,14,,110,15.0,,,,,,,,,,,,1560,,,,-1.7656495928764344,0.2,0.5405090749263763,0.0,1030,-0.00264209457925233,5e-05,-0.027663547545671463,0.00012854736,0.0775497330352664,,,
,,,105,,,,,,,-0.35279003,14,,111,15.0,,,,,,,,,,,,1575,,,,-1.7685919404029846,0.2,0.43857133388519287,0.0,1040,-0.009422553722591686,5e-05,-0.054433830082416534,0.00061575574,0.025340866390615703,,,
,,,106,,,,,,,-0.35274332999999997,14,,112,15.0,,,,,,,,,,,,1590,,,,-1.7755526423454284,0.2,-3.8989334106445312,0.0,1050,-0.007351809400133647,5e-05,0.33842864632606506,0.00048436323,0.8858483850955963,,,
,,,107,,,,,,,-0.35281167999999996,14,,113,15.0,,,,,,,,,,,,1605,,,,-1.7750511050224305,0.2,0.7582324296236038,0.0,1060,-0.0034368747227318864,5e-05,-0.030601195991039276,0.00012532473,0.0369882645085454,,,
,,,108,,,,,,,-0.35259151999999994,14,,114,15.0,,,,,,,,,,,,1620,,,,-1.770483672618866,0.2,0.7031764388084412,0.0,1070,-0.0067491126755097495,5e-05,-0.04975469037890434,0.00034627516,0.010225590271875262,,,
,,,109,,,,,,,-0.35198078999999993,14,,115,15.0,,,,,,,,,,,,1635,,,,-1.772581160068512,0.2,0.6164121031761169,0.0,1080,-0.003945435616430615,5e-05,-0.044041410088539124,0.00026445388,0.005241310875862837,,,
,,,110,,,,,,,-0.35176339,14,,116,15.0,,,,,,,,,,,,1650,,,,-1.77189599275589,0.2,0.7840583622455597,0.0,1090,-0.0067303169972728226,5e-05,-0.05071011558175087,0.000297606,0.0035898761125281453,,,
,,,111,,,,,,,-0.33851079,14,,117,15.0,,,,,,,,,,,,1665,,,,-1.7716804027557373,0.2,0.42541736364364624,0.0,1100,-0.0029564524512775137,5e-05,-0.04476398602128029,0.00033207337,0.005539405858144164,,,
,,,112,,,,,,,-0.3386631,14,,118,15.0,,,,,,,,,,,,1680,,,,-1.7719651460647583,0.2,-2.303128957748413,0.0,1110,-0.003550807038942594,5e-05,0.24781712889671326,0.00012881358,0.7418450236320495,,,
,,,113,,,,,,,-0.3392065099999999,14,,119,15.0,,,,,,,,,,,,1695,,,,-1.7708194136619568,0.2,0.48314523696899414,0.0,1120,-0.006560544589301642,5e-05,-0.027820609509944916,0.00033300716,0.05407746434211731,,,
,,,114,,,,,,,-0.33970153000000003,14,,120,15.0,,,,,,,,,,,,1710,,,,-1.7654061436653137,0.2,0.4598942995071411,0.0,1130,-0.0026769211059217922,5e-05,-0.03948520869016647,0.00021592379,0.02068326543085277,,,
,,,115,,,,,,,-0.32583986,14,,121,15.0,,,,,,,,,,,,1725,,,,-1.7630107760429383,0.2,0.8614979237318039,0.0,1140,-0.00531181787441406,5e-05,-0.04765511304140091,0.00022032658,0.005283384607173503,,,
,,,116,,,,,,,-0.3406698899999999,14,,122,15.0,,,,,,,,,,,,1740,,,,-1.7583949446678162,0.2,-2.7346105575561523,0.0,1150,0.002580196037112614,5e-05,0.24722105264663696,0.00012321869,0.7185974061489105,,,
,,,117,,,,,,,-0.34096034000000003,14,,123,15.0,,,,,,,,,,,,1755,,,,-1.7595399618148804,0.2,0.6615005433559418,0.0,1160,-0.002364764567755628,5e-05,-0.025474438443779945,6.213188e-05,0.037251921370625496,,,
,,,118,,,,,,,-0.34174287,14,,124,15.0,,,,,,,,,,,,1770,,,,-1.7631986141204834,0.2,0.6085778176784515,0.0,1170,-0.004904061004635807,5e-05,-0.04297412931919098,0.0002501289,0.026595566421747208,,,
,,,119,,,,,,,-0.34196124,14,,125,15.0,,,,,,,,,,,,1785,,,,-1.7585614681243897,0.2,0.5046750605106354,0.0,1180,-0.004511347005415445,5e-05,-0.04358050227165222,0.00035639605,0.007257434539496899,,,
,,,120,,,,,,,-0.34215812999999995,14,,126,15.0,,,,,,,,,,,,1800,,,,-1.7620248794555664,0.2,0.23310983180999756,0.0,1190,-0.005093115554142625,5e-05,-0.04593370854854584,0.00045777162,0.0076529740821570155,,,
,,,121,,,,,,,-0.34072701,14,,127,15.0,,,,,,,,,,,,1815,,,,-1.7647014617919923,0.2,0.21443843841552734,0.0,1200,-0.00492254367680296,5e-05,-0.04504852741956711,0.00043569802,0.00939020151272416,,,
,,,122,,,,,,,-0.3401476399999999,14,,128,15.0,,,,,,,,,,,,1830,,,,-1.7634820938110352,0.2,0.6508337259292603,0.0,1210,-0.009215390517686472,5e-05,-0.05401022359728813,0.0007359505,0.01045852261595428,,,
,,,123,,,,,,,-0.3394612799999999,14,,130,15.0,,,,,,,,,,,,1845,,,,-1.753783643245697,0.2,0.6458349823951721,0.0,1220,-0.005899919139337762,5e-05,-0.048375219106674194,0.0004572789,0.004787564557045698,,,
,,,124,,,,,,,-0.33843784,14,,131,15.0,,,,,,,,,,,,1860,,,,-1.7514315605163575,0.2,-2.530205726623535,0.0,1230,-0.0019020279483328295,5e-05,0.29804468154907227,0.00025156338,0.8380700290203095,,,
,,,125,,,,,,,-0.33904945000000003,14,,132,15.0,,,,,,,,,,,,1875,,,,-1.752796995639801,0.2,0.27612555027008057,0.0,1240,-0.007309007457612893,5e-05,-0.02860775589942932,0.00035988886,0.04648467935621738,,,
,,,126,,,,,,,-0.3392867600000001,14,,133,15.0,,,,,,,,,,,,1890,,,,-1.7472043871879577,0.2,-4.2465667724609375,0.0,1250,-0.004172535834756274,5e-05,0.21807916462421417,0.00018521944,0.639805918931961,,,
,,,127,,,,,,,-0.3542046300000001,14,,134,15.0,,,,,,,,,,,,1905,,,,-1.7436457991600036,0.2,0.8455978482961655,0.0,1260,-0.006985073632482397,5e-05,-0.022170154377818108,0.00027288595,0.06800310425460339,,,
,,,128,,,,,,,-0.36921893999999994,14,,135,15.0,,,,,,,,,,,,1920,,,,-1.7375030398368836,0.2,0.6523658335208893,0.0,1270,-0.0010379593104396178,5e-05,-0.023119626566767693,7.630984e-05,0.0791300218552351,,,
,,,129,,,,,,,-0.37006055,14,,136,15.0,,,,,,,,,,,,1935,,,,-1.7359726786613465,0.2,0.6772447228431702,0.0,1280,-0.005011523229574521,5e-05,-0.04336453601717949,0.00048229695,0.009535238798707723,,,
,,,130,,,,,,,-0.3703229999999999,14,,137,15.0,,,,,,,,,,,,1950,,,,-1.731196939945221,0.2,0.2177472710609436,0.0,1290,-0.01042510614575196,5e-05,-0.05767226964235306,0.000852859,0.00634863181039691,,,
,,,131,,,,,,,-0.35537203999999994,14,,138,15.0,,,,,,,,,,,,1965,,,,-1.7215741753578186,0.2,-0.24956810474395752,0.0,1300,-0.008843060366343724,5e-05,-0.049833908677101135,0.0011111101,0.012048721872270107,,,
,,,132,,,,,,,-0.34074445999999997,14,,139,15.0,,,,,,,,,,,,1980,,,,-1.7214098691940307,0.2,-1.5301003456115723,0.0,1310,0.003156430796565246,5e-05,0.3181670010089874,0.00027370453,0.8826741933822632,,,
,,,133,,,,,,,-0.32645900999999994,14,,140,15.0,,,,,,,,,,,,1995,,,,-1.7159338474273682,0.2,-4.620338439941406,0.0,1320,-0.00042656004096599533,5e-05,0.12291762232780457,3.4570694e-05,0.5187335759401321,,,
,,,134,,,,,,,-0.34011435,14,,141,15.0,,,,,,,,,,,,2010,,,,-1.71360502243042,0.2,-4.779308319091797,0.0,1330,-0.002097847943272768,5e-05,0.008825145661830902,6.224712e-05,0.22411464527249336,-0.020585818,,
,,,135,,,,,,,-0.33966951000000006,14,,142,15.0,,,,,,,,,,,,2025,,,,-1.7193835735321046,0.2,0.3164215087890625,0.0,1340,-0.0019824226526537815,5e-05,0.19425715506076813,9.161631e-05,0.4726030081510544,,,
,,,136,,,,,,,-0.32595301,14,,143,15.0,,,,,,,,,,,,2040,,,,-1.7088210463523865,0.2,0.24433541297912598,0.0,1350,-0.003203495502238951,5e-05,0.07506760209798813,0.00012309154,0.3547929793596268,,,
,,,137,,,,,,,-0.32516433000000006,14,,144,15.0,,,,,,,,,,,,2055,,,,-1.6972698807716369,0.2,-18.085067749023438,0.0,1360,-0.008792908689937918,5e-05,0.05842135101556778,0.00040044784,0.23235897123813629,,,
,,,138,,,,,,,-0.32504558999999994,14,,145,15.0,,,,,,,,,,,,2070,,,,-1.6851116061210631,0.2,0.4952847361564636,0.0,1370,0.00023310065930388647,5e-05,0.04427407681941986,0.00016252598,0.20449098497629165,,,
,,,139,,,,,,,-0.3257463200000001,14,,146,15.0,,,,,,,,,,,,2085,,,,-1.683324158191681,0.2,-9.19849681854248,0.0,1380,-0.0037674543604953926,5e-05,0.06833210587501526,0.00014406045,0.2578779742121696,,,
,,,140,,,,,,,-0.3251421,14,,147,15.0,,,,,,,,,,,,2100,,,,-1.6825265169143677,0.2,0.742589145898819,0.0,1390,-0.0020439296486443937,5e-05,0.06099298223853111,0.000109303,0.26703336238861086,,,
,,,141,,,,,,,-0.3241901599999999,14,,148,15.0,,,,,,,,,,,,2115,,,,-1.677121365070343,0.2,0.7341812551021576,0.0,1400,-0.006628518777434067,5e-05,-0.03267911076545715,0.00033941268,0.10041271597146988,,,
,,,142,,,,,,,-0.32471199999999995,14,,149,15.0,,,,,,,,,,,,2130,,,,-1.6688852548599242,0.2,0.8301103562116623,0.0,1410,-0.0030009378149408405,5e-05,-0.04054615646600723,0.00040189424,0.013843701453879476,,,
,,,143,,,,,,,-0.31206835999999993,14,,150,15.0,,,,,,,,,,,,2145,,,,-1.6645576119422913,0.2,0.9482643865048885,0.0,1420,-0.004001015539688524,5e-05,-0.04410605505108833,0.00041249197,0.0016444133361801505,,,
,,,144,,,,,,,-0.31238267999999997,14,,151,15.0,,,,,,,,,,,,2160,,,,-1.6580308675765991,0.2,-3.462449550628662,0.0,1430,0.0005925853033840412,5e-05,0.29128390550613403,0.0001413107,0.8023136377334594,,,
,,,145,,,,,,,-0.31252753,14,,152,15.0,,,,,,,,,,,,2175,,,,-1.6647486567497254,0.2,0.7675115019083023,0.0,1440,-0.01006843504573567,5e-05,-0.039359159767627716,0.0008646369,0.03495614305138588,,,
,,,146,,,,,,,-0.31313106999999996,14,,153,15.0,,,,,,,,,,,,2190,,,,-1.6934987664222718,0.2,0.7968073040246964,0.0,1450,-0.008744719370734089,5e-05,-0.05285266786813736,0.0010992885,0.008671540045179426,,,
,,,147,,,,,,,-0.31289051999999995,14,,154,15.0,,,,,,,,,,,,2205,,,,-1.7038954138755797,0.2,0.6593814194202423,0.0,1460,-0.009635191999065462,5e-05,-0.05321679264307022,0.0019888282,0.015223921742290258,,,
,,,148,,,,,,,-0.29850531,14,,156,15.0,,,,,,,,,,,,2220,,,,-1.7261406421661376,0.2,-1.7779250144958496,0.0,1470,-0.012533219546700992,5e-05,0.4149986803531647,0.0009208838,1.0710744440555573,,,
,,,149,,,,,,,-0.29854979,14,,157,15.0,,,,,,,,,,,,2235,,,,-1.736847710609436,0.2,-0.8732168674468994,0.0,1480,-0.0021222513060422444,5e-05,0.16776356101036072,0.00029346943,0.6207280665636062,,,
,,,150,,,,,,,-0.29810330999999995,14,,158,15.0,,,,,,,,,,,,2250,,,,-1.7383902549743653,0.2,0.5782261192798615,0.0,1490,-0.0061943132308073245,5e-05,-0.0023080483078956604,0.00045508146,0.09429425969719887,,,
,,,151,,,,,,,-0.28329805999999996,14,,159,15.0,,,,,,,,,,,,2265,,,,-1.7337975025177002,0.2,0.6051393747329712,0.0,1500,-0.0017403749692491033,5e-05,-0.0275222510099411,6.028414e-05,0.059190976060926916,,,
,,,152,,,,,,,-0.2969660499999999,14,,160,15.0,,,,,,,,,,,,2280,,,,-1.736943531036377,0.2,-3.4211931228637695,0.0,1510,-0.0013988807353356946,5e-05,0.25080427527427673,5.0346058e-05,0.641713559627533,,,
,,,153,,,,,,,-0.29723414,14,,161,15.0,,,,,,,,,,,,2295,,,,-1.7354066491127014,0.2,0.8240739852190018,0.0,1520,-0.010202688602730348,5e-05,-0.04128982126712799,0.00066116254,0.035344889387488365,,,
,,,154,,,,,,,-0.28245278,14,,162,15.0,,,,,,,,,,,,2310,,,,-1.7272157073020935,0.2,0.8522506207227707,0.0,1530,-0.010776115402114783,5e-05,-0.04831693321466446,0.00052690506,0.047398580238223076,,,
,,,155,,,,,,,-0.29671016,14,,163,15.0,,,,,,,,,,,,2325,,,,-1.7312739133834838,0.2,-7.349042892456055,0.0,1540,-0.0017764447286026553,5e-05,0.27944228053092957,0.0002959609,0.7243061542510987,,,
,,,156,,,,,,,-0.29639232,14,,164,15.0,,,,,,,,,,,,2340,,,,-1.7201058626174928,0.2,0.6411874294281006,0.0,1550,-0.005757821272515428,5e-05,-0.03251277655363083,0.00031167667,0.035912539809942245,,,
,,,157,,,,,,,-0.28240133999999995,14,,165,15.0,,,,,,,,,,,,2355,,,,-1.7220611691474914,0.2,0.8499686270952225,0.0,1560,-0.001404537320777166,5e-05,-0.039344944059848785,0.00023984909,0.010758322477340699,,,
,,,158,,,,,,,-0.29628106,14,,166,15.0,,,,,,,,,,,,2370,,,,-1.7265663266181945,0.2,-2.788534164428711,0.0,1570,0.0023112628414915905,5e-05,0.30940496921539307,7.152955e-05,0.7762311816215515,,,
,,,159,,,,,,,-0.30999414,14,,167,15.0,,,,,,,,,,,,2385,,,,-1.7361520290374757,0.2,0.659993439912796,0.0,1580,-0.0032707730170418612,5e-05,-0.023522183299064636,0.00012530485,0.04899184256792068,,,
,,,160,,,,,,,-0.31014891999999994,14,,168,15.0,,,,,,,,,,,,2400,,,,-1.7366544485092164,0.2,0.714750349521637,0.0,1590,-0.006425652585846109,5e-05,-0.047703713178634644,0.0005343517,0.009338762238621711,,,
,,,161,,,,,,,-0.32468852,14,,169,15.0,,,,,,,,,,,,2415,,,,-1.7496660470962524,0.2,0.8530235439538956,0.0,1600,-0.00399887907745633,5e-05,-0.04354420304298401,0.00057392515,0.004062381386756897,,,
,,,162,,,,,,,-0.31140934,14,,170,15.0,,,,,,,,,,,,2430,,,,-1.7563358187675475,0.2,0.10309189558029175,0.0,1610,-0.00473493330355268,5e-05,-0.044957973062992096,0.0003647407,0.007026510918512941,,,
,,,163,,,,,,,-0.29799022000000003,14,,171,15.0,,,,,,,,,,,,2445,,,,-1.7556361436843873,0.2,-3.571925163269043,0.0,1620,-0.0014384663048744527,5e-05,0.26265227794647217,0.00010967255,0.737598317861557,,,
,,,164,,,,,,,-0.29932429,14,,172,15.0,,,,,,,,,,,,2460,,,,-1.7548089146614074,0.2,-4.083472728729248,0.0,1630,-0.0024637693184189403,5e-05,0.17109864950180054,5.518993e-05,0.6250361114740371,,,
,,,165,,,,,,,-0.30017736,14,,173,15.0,,,,,,,,,,,,2475,,,,-1.7544364929199219,0.2,0.38976532220840454,0.0,1640,-0.0050410003525513504,5e-05,0.030671611428260803,0.0002709071,0.15838951691985131,,,
,,,166,,,,,,,-0.30093612000000003,14,,174,15.0,,,,,,,,,,,,2490,,,,-1.758263075351715,0.2,0.7922697514295578,0.0,1650,-0.004450228140437318,5e-05,-0.031910981982946396,0.00018389225,0.07234622687101364,,,
,,,167,,,,,,,-0.30170795,14,,175,15.0,,,,,,,,,,,,2505,,,,-1.7594346761703492,0.2,0.8286915868520737,0.0,1660,-0.006524634121063499,5e-05,-0.04852834343910217,0.00034114916,0.021788467559963463,,,
,,,168,,,,,,,-0.30220093,14,,176,15.0,,,,,,,,,,,,2520,,,,-1.762050998210907,0.2,0.80282823741436,0.0,1670,-0.009710614778256677,5e-05,-0.05488942191004753,0.0010161996,0.004543602745980024,,,
,,,169,,,,,,,-0.31648862999999994,14,,177,15.0,,,,,,,,,,,,2535,,,,-1.7642458915710448,0.2,-2.094090700149536,0.0,1680,-0.006867602538162032,5e-05,0.2747044563293457,0.0005449414,0.7639376103878022,,,
,,,170,,,,,,,-0.31695225999999993,14,,178,15.0,,,,,,,,,,,,2550,,,,-1.7679304480552673,0.2,0.482133686542511,0.0,1690,-0.004959351018284685,5e-05,-0.03609804809093475,0.00025360982,0.023895845096558333,,,
,,,171,,,,,,,-0.30289406,14,,179,15.0,,,,,,,,,,,,2565,,,,-1.7690294623374938,0.2,0.553976982831955,0.0,1700,-0.011961118194740283,5e-05,-0.058641400188207626,0.0007627924,0.01172586102038622,,,
,,,172,,,,,,,-0.30288530999999996,14,,180,15.0,,,,,,,,,,,,2580,,,,-1.7753559350967407,0.2,-3.863455295562744,0.0,1710,-0.0063363797015821175,5e-05,0.29583877325057983,0.00035663447,0.8033030450344085,,,
,,,173,,,,,,,-0.28900935,14,,181,15.0,,,,,,,,,,,,2595,,,,-1.7750619888305663,0.2,0.7504341900348663,0.0,1720,-0.0028219094795836953,5e-05,-0.02473467029631138,0.00012325843,0.04271387308835983,,,
,,,174,,,,,,,-0.30390918,14,,182,15.0,,,,,,,,,,,,2610,,,,-1.7743774056434631,0.2,-2.602537155151367,0.0,1730,-0.0024823117976012555,5e-05,0.2666292190551758,0.000120751065,0.702370798587799,,,
,,,175,,,,,,,-0.30395562,14,,183,15.0,,,,,,,,,,,,2625,,,,-1.7725650072097778,0.2,0.8752289637923241,0.0,1740,-0.004276020877684239,5e-05,-0.022493375465273857,0.00026739438,0.05838735885918141,,,
,,,176,,,,,,,-0.31717234,14,,184,15.0,,,,,,,,,,,,2640,,,,-1.7705472588539124,0.2,0.8167005479335785,0.0,1750,-0.007234288832793823,5e-05,-0.04793822020292282,0.0005803863,0.03245921153575182,,,
,,,177,,,,,,,-0.31687996999999996,14,,186,15.0,,,,,,,,,,,,2655,,,,-1.7598522782325745,0.2,0.8633213937282562,0.0,1760,-0.004459763288613772,5e-05,-0.046550434082746506,0.00031957627,0.0033847070299088955,,,
,,,178,,,,,,,-0.31666819,14,,187,15.0,,,,,,,,,,,,2670,,,,-1.761808657646179,0.2,0.6446818709373474,0.0,1770,-0.0031269277911633252,5e-05,-0.0431150421500206,0.00024881362,0.005758524732664227,,,
,,,179,,,,,,,-0.3312785,14,,188,15.0,,,,,,,,,,,,2685,,,,-1.7602074503898621,0.2,0.6898953318595886,0.0,1780,-0.004474845116977377,5e-05,-0.04544707015156746,0.00023637613,0.0034809872042387722,,,
,,,180,,,,,,,-0.33129303,14,,189,15.0,,,,,,,,,,,,2700,,,,-1.761151123046875,0.2,0.7809569090604782,0.0,1790,-0.006105322833560934,5e-05,-0.04889003559947014,0.00031486352,0.003939688391983509,,,
,,,181,,,,,,,-0.33201879999999995,14,,190,15.0,,,,,,,,,,,,2715,,,,-1.7576873421669006,0.2,0.17045962810516357,0.0,1800,-0.013951695563737232,5e-05,-0.06593107432126999,0.0011207858,0.008731692098081112,,,
,,,182,,,,,,,-0.33094372,14,,191,15.0,,,,,,,,,,,,2730,,,,-1.7491146326065063,0.2,0.7945639491081238,0.0,1810,-0.003454397809594756,5e-05,-0.04288778454065323,0.0006824414,0.006415175972506404,,,
,,,183,,,,,,,-0.33167843,14,,192,15.0,,,,,,,,,,,,2745,,,,-1.7471452116966248,0.2,-3.1509671211242676,0.0,1820,-0.0008980003476850129,5e-05,0.4221388101577759,0.00043731928,1.050209879875183,,,
,,,184,,,,,,,-0.33116284000000007,14,,193,15.0,,,,,,,,,,,,2760,,,,-1.743950879573822,0.2,0.6495286226272583,0.0,1830,-0.0033096689041121506,5e-05,-0.03448709473013878,0.00013753175,0.018590076360851526,,,
,,,185,,,,,,,-0.33080701000000007,14,,194,15.0,,,,,,,,,,,,2775,,,,-1.7441530346870422,0.2,0.9460454434156418,0.0,1840,-0.0027359966731943077,5e-05,-0.04430055618286133,0.0002416134,0.001977768924552947,,,
,,,186,,,,,,,-0.34470369000000006,14,,195,15.0,,,,,,,,,,,,2790,,,,-1.7406544804573059,0.2,0.8163669258356094,0.0,1850,-0.0092512251902372,5e-05,-0.056652240455150604,0.00051523844,0.002785053616389632,,,
,,,187,,,,,,,-0.3592149800000001,14,,196,15.0,,,,,,,,,,,,2805,,,,-1.7295221924781798,0.2,0.654710978269577,0.0,1860,-0.0052512817802683465,5e-05,-0.04531366005539894,0.00053532916,0.004600684577599168,,,
,,,188,,,,,,,-0.3589447900000001,14,,197,15.0,,,,,,,,,,,,2820,,,,-1.7197149395942688,0.2,0.7764517515897751,0.0,1870,-0.010112476535917736,5e-05,-0.055233485996723175,0.0010228753,0.005462365364655853,,,
,,,189,,,,,,,-0.3586423800000001,14,,198,15.0,,,,,,,,,,,,2835,,,,-1.7098652720451355,0.2,0.8739654868841171,0.0,1880,-0.002758604865035963,5e-05,-0.04285280779004097,0.00016959905,0.0018616279936395585,,,
,,,190,,,,,,,-0.37284305,14,,199,15.0,,,,,,,,,,,,2850,,,,-1.7120521664619446,0.2,0.4509301781654358,0.0,1890,-0.0068912424162651306,5e-05,-0.04860652983188629,0.0006444852,0.008915320597589016,,,
,,,191,,,,,,,-0.37303546000000004,14,,200,15.0,,,,,,,,,,,,2865,,,,-1.729888367652893,0.2,0.35285234451293945,0.0,1900,-0.00851536605119101,5e-05,-0.05188210681080818,0.0012027104,0.0062307722866535185,,,
,,,192,,,,,,,-0.38833888999999994,14,,201,15.0,,,,,,,,,,,,2880,,,,-1.748067045211792,0.2,0.7940644323825836,0.0,1910,-0.008607270054829641,5e-05,-0.053571391850709915,0.00090394815,0.0036340113496407867,,,
,,,193,,,,,,,-0.38901257,14,,202,15.0,,,,,,,,,,,,2895,,,,-1.7533477663993835,0.2,0.48975300788879395,0.0,1920,-0.008705226640061703,5e-05,-0.051353003829717636,0.00075205567,0.007132499711588025,,,
,,,194,,,,,,,-0.3762490699999999,14,,203,15.0,,,,,,,,,,,,2910,,,,-1.7507372140884399,0.2,0.7250936627388,0.0,1930,-0.004104438153978407,5e-05,-0.05044239014387131,0.0005389968,0.003509077779017389,,,
,,,195,,,,,,,-0.3616871,14,,204,15.0,,,,,,,,,,,,2925,,,,-1.7480684876441956,0.2,-2.5038464069366455,0.0,1940,3.7244948302372905e-06,5e-05,0.29941627383232117,0.0003313303,0.8158764123916626,,,
,,,196,,,,,,,-0.36133099,14,,205,15.0,,,,,,,,,,,,2940,,,,-1.7372150897979737,0.2,-2.133624315261841,0.0,1950,-0.0015351933052684785,5e-05,0.1938573271036148,6.095171e-05,0.6655288696289062,,,
,,,197,,,,,,,-0.3618906799999999,14,,206,15.0,,,,,,,,,,,,2955,,,,-1.738637924194336,0.2,0.7085749208927155,0.0,1960,-0.0017160767127620603,5e-05,0.028718747198581696,1.6959508e-05,0.1418135218322277,,,
,,,198,,,,,,,-0.36106622999999993,14,,207,15.0,,,,,,,,,,,,2970,,,,-1.7430044054985045,0.2,0.7131862342357635,0.0,1970,-0.0023402219112419686,5e-05,-0.026784542948007584,7.4779986e-05,0.07733031678944827,,,
,,,199,,,,,,,-0.3467270499999999,14,,208,15.0,,,,,,,,,,,,2985,,,,-1.7431692123413085,0.2,0.8349772989749908,0.0,1980,-0.009368498924498425,5e-05,-0.05425190180540085,0.0004054944,0.0076624003238976,,,
,,,200,,,,,,,-0.36132200999999997,14,,209,15.0,,,,,,,,,,,,3000,,,,-1.7473838567733764,0.2,-4.419585227966309,0.0,1990,0.0005083629525813649,5e-05,0.3094865083694458,0.00019207796,0.7927061259746552,-0.024712909,,
,,,201,,,,,,,-0.35984999,14,,210,15.0,,,,,,,,,,,,3015,,,,-1.741015112400055,0.2,0.7802069932222366,0.0,2000,-0.004757011516097265,5e-05,-0.02870498225092888,0.00037991602,0.041747158765792845,,,
,,,202,,,,,,,-0.3464920800000001,14,,211,15.0,,,,,,,,,,,,3030,,,,-1.740057647228241,0.2,-3.3040833473205566,0.0,2010,-0.0005260749589069746,5e-05,0.26952841877937317,0.000109736124,0.6997451782226562,,,
,,,203,,,,,,,-0.3325383600000001,14,,212,15.0,,,,,,,,,,,,3045,,,,-1.7335714817047119,0.2,-5.7679924964904785,0.0,2020,-0.0004186030250032502,5e-05,0.09649285674095154,1.6959508e-05,0.4048798203468323,,,
,,,204,,,,,,,-0.3324703300000001,14,,214,15.0,,,,,,,,,,,,3060,,,,-1.7330423235893249,0.2,-11.121760368347168,0.0,2030,-0.0044265063487301855,5e-05,0.009722601622343063,0.00013985236,0.21515741273760797,,,
,,,205,,,,,,,-0.33276101,14,,215,15.0,,,,,,,,,,,,3075,,,,-1.733262038230896,0.2,0.8347422480583191,0.0,2040,-0.005166222190794656,5e-05,0.10905752331018448,0.00029020707,0.32864372730255126,,,
,,,206,,,,,,,-0.33258716000000005,14,,216,15.0,,,,,,,,,,,,3090,,,,-1.7401039958000184,0.2,-18.429767608642578,0.0,2050,-0.0017736478993416681,5e-05,-0.004022669047117233,0.00012946526,0.1005077302455902,,,
,,,207,,,,,,,-0.3328258400000001,14,,217,15.0,,,,,,,,,,,,3105,,,,-1.7464687943458557,0.2,0.49298131465911865,0.0,2060,-0.0007678493881151383,5e-05,0.1901474893093109,3.092289e-05,0.5163107514381409,,,
