time/total_timesteps,params/n_steps,params/batch_size,params/sde_sample_freq,params/clip_range_vf,params/clip_range,rollout/ep_len_mean,time/fps,params/device,rollout/ep_rew_mean,params/normalize_advantage,params/seed,params/ent_coef,params/n_epochs,params/gae_lambda,params/learning_rate,params/policy,params/verbose,time/iterations,time/time_elapsed,params/max_grad_norm,params/target_kl,params/policy_kwargs,params/_init_setup_model,params/gamma,params/vf_coef,params/stats_window_size,params/use_sde,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/clip_fraction,train/loss,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss,mean_reward,eval/mean_reward,eval/mean_ep_length
5700,,,,,,15.05,13,,-0.24354960000000003,,,,,,,,,95,424,,,,,,,,,-1.6769887288411458,-0.00907417139348882,9.9859e-05,1410,0.022222223008672395,0.017521388828754425,0.006647677,-0.017792582511901855,0.2,0.24157131512959798,,,
5760,,,,,,15.05,13,,-0.28589315,,,,,,,,,96,428,,,,,,,,,-1.682341424624125,-0.013483236818057047,9.98575e-05,1425,0.0,-0.010120056569576263,0.003151842,-0.1818469762802124,0.2,0.26820821066697437,,,
5820,,,,,,15.05,13,,-0.28468742,,,,,,,,,97,432,,,,,,,,,-1.6579497416814168,-0.01623974422613775,9.9856e-05,1440,0.01222222273548444,-0.0676625519990921,0.007816826,0.1431928277015686,0.2,0.04941073606411616,,,
5880,,,,,,15.05,13,,-0.29833471,,,,,,,,,98,436,,,,,,,,,-1.617528001467387,-0.016591947138529347,9.98545e-05,1455,0.014444445073604584,-0.0013160109519958496,0.005877636,-0.043705105781555176,0.2,0.19022400677204132,,,
5940,,,,,,15.05,13,,-0.28329202000000003,,,,,,,,,99,441,,,,,,,,,-1.6276550054550172,-0.020935633652843545,9.985300000000001e-05,1470,0.07166666723787785,-0.002095341682434082,0.015662791,0.026191771030426025,0.2,0.17201911360025407,,,
6000,,,,,,15.05,13,,-0.29609223,,,,,,,,,100,445,,,,,,,,,-1.6382744948069254,-0.006511893863789927,9.985150000000001e-05,1485,0.05555555708706379,0.006268076598644257,0.0084620295,-0.17045509815216064,0.2,0.25934073825677234,-0.021547444,,
6060,,,,,,15.05,13,,-0.29543585999999994,,,,,,,,,101,449,,,,,,,,,-1.6451112111409505,-0.012801772774481654,9.985000000000001e-05,1500,0.0011111111690600714,0.030171647667884827,0.0042915135,-0.02522587776184082,0.2,0.26277179022630054,,,
6120,,,,,,15.05,13,,-0.31002884999999997,,,,,,,,,102,454,,,,,,,,,-1.6496047099431357,-0.02078972942144096,9.98485e-05,1515,0.036666668206453326,-0.06645184755325317,0.010248419,0.22948354482650757,0.2,0.1485696335633596,,,
6180,,,,,,15.05,13,,-0.32465352,,,,,,,,,103,458,,,,,,,,,-1.6204678297042847,-0.010973004900281087,9.984700000000001e-05,1530,0.06333333427707354,-0.06152152270078659,0.014503757,0.7900452017784119,0.2,0.0165066536826392,,,
6240,,,,,,15.05,13,,-0.35299108999999995,,,,,,,,,104,462,,,,,,,,,-1.5932572841644288,-0.014071975549628017,9.98455e-05,1545,0.01444444494942824,0.012759052217006683,0.00838351,-0.10851120948791504,0.2,0.21411499679088591,,,
6300,,,,,,15.05,13,,-0.34069574,,,,,,,,,105,466,,,,,,,,,-1.591464908917745,-0.018882188740341612,9.9844e-05,1560,0.021111111715435983,-0.08335474878549576,0.011282303,0.7384480535984039,0.2,0.02466141084829966,,,
6360,,,,,,15.05,13,,-0.37021753,,,,,,,,,106,471,,,,,,,,,-1.5629710509226873,-0.017138348915614242,9.98425e-05,1575,0.05512820628400032,0.008948929607868195,0.016052304,0.05931907892227173,0.2,0.19764210283756256,,,
6420,,,,,,15.05,13,,-0.3835032400000001,,,,,,,,,107,475,,,,,,,,,-1.5419156869252524,-0.013082232552632255,9.984100000000001e-05,1590,0.010000000273187955,0.022934705018997192,0.007686619,0.002092719078063965,0.2,0.24787259896596273,,,
6480,,,,,,15.05,13,,-0.3548923900000001,,,,,,,,,108,479,,,,,,,,,-1.5391831954320272,-0.01252593877259643,9.983950000000001e-05,1605,0.02333333430190881,-0.015085965394973755,0.008805433,0.08944898843765259,0.2,0.16887197742859522,,,
6540,,,,,,15.0,13,,-0.35551172000000003,,,,,,,,,109,484,,,,,,,,,-1.5302210013071695,-0.017199690899190757,9.9838e-05,1620,0.017777778208255768,0.01676303893327713,0.011039432,-0.0019028186798095703,0.2,0.21968368192513785,,,
6600,,,,,,15.0,13,,-0.34269804,,,,,,,,,110,488,,,,,,,,,-1.5274155537287395,-0.013743824417599389,9.98365e-05,1635,0.030000001067916553,-0.021957874298095703,0.012099402,0.055009663105010986,0.2,0.13140695492426555,,,
6660,,,,,,15.0,13,,-0.3708340100000001,,,,,,,,,111,492,,,,,,,,,-1.514727791150411,-0.008719587623296832,9.983500000000001e-05,1650,0.02000000091890494,0.017427124083042145,0.0059055267,0.024558842182159424,0.2,0.2170436978340149,,,
6720,,,,,,15.0,13,,-0.41539498,,,,,,,,,112,496,,,,,,,,,-1.480404074375446,-0.007393534090936964,9.98335e-05,1665,0.05769230941167244,-0.043344415724277496,0.016815444,0.29700374603271484,0.2,0.09622983806408368,,,
6780,,,,,,15.0,13,,-0.40252042999999993,,,,,,,,,113,501,,,,,,,,,-1.480719510714213,-0.012098044558014465,9.9832e-05,1680,0.08777777962386608,-0.06045815348625183,0.014076099,0.4686756730079651,0.2,0.02218970370789369,,,
6840,,,,,,15.0,13,,-0.41748197000000004,,,,,,,,,114,505,,,,,,,,,-1.4935130732400077,-0.019350830790409383,9.98305e-05,1695,0.06071428701813732,0.01491931825876236,0.015362724,-0.050800323486328125,0.2,0.2092176718371255,,,
6900,,,,,,15.0,13,,-0.40316113000000003,,,,,,,,,115,509,,,,,,,,,-1.5127694368362428,-0.007363161390696623,9.982900000000001e-05,1710,0.004444444676240286,-0.06213681027293205,0.0060572545,0.7937538474798203,0.2,0.026909432342896857,,,
6960,,,,,,15.0,13,,-0.3897832600000001,,,,,,,,,116,514,,,,,,,,,-1.5412940740585328,-0.020009631982021384,9.982750000000001e-05,1725,0.022222223008672395,-0.0014066100120544434,0.00929842,0.013023793697357178,0.2,0.22251528302828472,,,
7020,,,,,,15.0,13,,-0.37682969,,,,,,,,,117,518,,,,,,,,,-1.5387878576914469,-0.013497478963949542,9.9826e-05,1740,0.040000001341104506,-0.024571411311626434,0.0077150017,-0.04335427284240723,0.2,0.10643434872229894,-0.029665107,,
7080,,,,,,15.0,13,,-0.37709972999999997,,,,,,,,,118,522,,,,,,,,,-1.550900387763977,-0.014086622605229592,9.98245e-05,1755,0.015555556118488311,-0.0332263708114624,0.006878519,0.006939709186553955,0.2,0.0961856077114741,,,
7140,,,,,,15.0,13,,-0.4196136,,,,,,,,,119,527,,,,,,,,,-1.5298256476720173,-0.03882695120034943,9.9823e-05,1770,0.050000000993410745,-0.041148796677589417,0.015054411,0.07947009801864624,0.2,0.1747907598813375,,,
7200,,,,,,15.0,13,,-0.3911657999999999,,,,,,,,,120,531,,,,,,,,,-1.4765475352605184,-0.017606985970762896,9.98215e-05,1785,0.058888889973362286,-0.07609859853982925,0.011382908,0.3221375346183777,0.2,0.03409630370636781,,,
7260,,,,,,15.0,13,,-0.37748366000000005,,,,,,,,,121,535,,,,,,,,,-1.4442097981770834,-0.018408394458949335,9.982e-05,1800,0.01666666716337204,0.04319754242897034,0.008967844,-0.0425645112991333,0.2,0.3557492772738139,,,
7320,,,,,,15.0,13,,-0.3495311400000001,,,,,,,,,122,539,,,,,,,,,-1.4427404880523682,-0.005720219472099804,9.98185e-05,1815,0.021111111591259637,0.01498483121395111,0.0022728085,0.16657841205596924,0.2,0.1643403708934784,,,
7380,,,,,,15.0,13,,-0.36480835000000006,,,,,,,,,123,544,,,,,,,,,-1.4275819460550945,-0.010161534485458883,9.981700000000001e-05,1830,0.025555556640028954,0.03356479853391647,0.0055852025,-0.15088534355163574,0.2,0.24600716829299926,,,
7440,,,,,,15.0,13,,-0.39370217,,,,,,,,,124,548,,,,,,,,,-1.437200959523519,-0.0030910773161384243,9.981550000000001e-05,1845,0.0,0.009635530412197113,0.0019539187,0.2502020597457886,0.2,0.23985706865787507,,,
7500,,,,,,15.0,13,,-0.42261457999999996,,,,,,,,,125,552,,,,,,,,,-1.4378586451212565,-0.01018438394776453,9.981400000000002e-05,1860,0.04333333397905032,-0.014484427869319916,0.011786216,0.1434558629989624,0.2,0.1076244721810023,,,
7560,,,,,,15.0,13,,-0.37957832,,,,,,,,,126,557,,,,,,,,,-1.4240051587422689,-0.008205151569563895,9.98125e-05,1875,0.01222222273548444,-0.058351512998342514,0.0058570704,0.8037443906068802,0.2,0.008524051246543726,,,
7620,,,,,,15.0,13,,-0.36446527,,,,,,,,,127,561,,,,,,,,,-1.428249144554138,-0.008252333679443542,9.9811e-05,1890,0.05111111303170522,0.09007521718740463,0.0119747855,-0.1860487461090088,0.2,0.44721029202143353,,,
7680,,,,,,15.0,13,,-0.33644630999999997,,,,,,,,,128,565,,,,,,,,,-1.4064922974659846,-0.014023740144255524,9.98095e-05,1905,0.07692307835588089,0.01783672720193863,0.015354961,0.14634615182876587,0.2,0.17469060879487258,,,
7740,,,,,,15.0,13,,-0.32035231000000003,,,,,,,,,129,569,,,,,,,,,-1.3582429011662802,-0.018604710529454848,9.9808e-05,1920,0.031111111616094908,0.011463955044746399,0.011068312,0.012844502925872803,0.2,0.22549118796984355,,,
7800,,,,,,15.0,13,,-0.30477307000000003,,,,,,,,,130,574,,,,,,,,,-1.2888562202453613,-0.011411455347357938,9.980650000000001e-05,1935,0.02888888940215111,0.042132675647735596,0.009164832,0.04484844207763672,0.2,0.25011355777581534,,,
7860,,,,,,15.0,13,,-0.31916641,,,,,,,,,131,578,,,,,,,,,-1.254546840985616,-0.011405316291040654,9.980500000000001e-05,1950,0.04666666798293591,0.04517579823732376,0.013105018,-0.04012632369995117,0.2,0.22008352677027385,,,
7920,,,,,,15.0,13,,-0.30351963000000004,,,,,,,,,132,582,,,,,,,,,-1.3201352914174398,-0.0059916458958631106,9.980350000000001e-05,1965,0.02666666718820731,0.028646819293498993,0.0066889334,0.0649232268333435,0.2,0.1835157573223114,,,
7980,,,,,,15.0,13,,-0.33110361999999993,,,,,,,,,133,587,,,,,,,,,-1.3535608291625976,-0.005716610067498173,9.9802e-05,1980,0.03555555691321691,0.044624291360378265,0.004921495,0.029100656509399414,0.2,0.2437728891770045,,,
8040,,,,,,15.0,13,,-0.33040379999999997,,,,,,,,,134,591,,,,,,,,,-1.3206652959187826,-0.0076441353802673955,9.98005e-05,1995,0.05222222457329432,-0.015611156821250916,0.008925774,0.5096178352832794,0.2,0.15909478962421417,-0.018909434,,
8100,,,,,,15.0,13,,-0.32954735999999996,,,,,,,,,135,595,,,,,,,,,-1.3559590260187784,-0.01341882796259597,9.9799e-05,2010,0.031111112236976622,0.017135456204414368,0.007346499,0.12595921754837036,0.2,0.1731506844361623,,,
8160,,,,,,15.0,13,,-0.32859717000000005,,,,,,,,,136,600,,,,,,,,,-1.3866131862004598,-0.009004431555965909,9.97975e-05,2025,0.033333334823449454,0.03178010135889053,0.00739836,-0.08120131492614746,0.2,0.21329886515935262,,,
8220,,,,,,15.0,13,,-0.31173305999999995,,,,,,,,,137,604,,,,,,,,,-1.3956047773361206,-0.007996946367590378,9.9796e-05,2040,0.017777778580784796,-0.04580980911850929,0.0037471454,0.4896848201751709,0.2,0.07822824381291867,,,
8280,,,,,,15.0,13,,-0.31026712,,,,,,,,,138,608,,,,,,,,,-1.3991107861200969,-0.007555120554235136,9.979450000000001e-05,2055,0.06555555835366249,-0.006684742867946625,0.010992197,-0.003725290298461914,0.2,0.11011085758606592,,,
8340,,,,,,15.0,13,,-0.31069369,,,,,,,,,139,613,,,,,,,,,-1.4417152245839437,-0.01086378942657665,9.979300000000001e-05,2070,0.016666667411724727,-0.030459977686405182,0.014340434,0.12084394693374634,0.2,0.08530348141988119,,,
8400,,,,,,15.0,13,,-0.31208922,,,,,,,,,140,617,,,,,,,,,-1.4793778566213756,-0.02422463139041507,9.97915e-05,2085,0.10512820803202115,-0.08112307637929916,0.015129197,0.1343809962272644,0.2,0.02143203280866146,,,
8460,,,,,,15.0,13,,-0.3270232899999999,,,,,,,,,141,621,,,,,,,,,-1.517128872871399,-0.013700705915172081,9.979e-05,2100,0.07111111308137576,0.024246729910373688,0.008581105,-0.1507958173751831,0.2,0.2207982798417409,,,
8520,,,,,,15.0,13,,-0.34122125000000003,,,,,,,,,142,625,,,,,,,,,-1.5292816321055094,-0.013546470479729086,9.978850000000001e-05,2115,0.041111112634340925,-0.06988269090652466,0.007234228,0.5307672619819641,0.2,0.035139815012613936,,,
8580,,,,,,15.0,13,,-0.34230390000000005,,,,,,,,,143,630,,,,,,,,,-1.533711486392551,-0.01390007714982349,9.9787e-05,2130,0.057407408124870725,-0.06730694323778152,0.018121453,0.8788928315043449,0.2,0.004160589952435758,,,
8640,,,,,,15.0,13,,-0.34334602,,,,,,,,,144,634,,,,,,,,,-1.5406469662984212,-0.01287145696451059,9.97855e-05,2145,0.042222223430871966,-0.021917738020420074,0.013546999,-0.21750450134277344,0.2,0.1261369466781616,,,
8700,,,,,,15.0,13,,-0.37121460000000006,,,,,,,,,145,638,,,,,,,,,-1.4979228973388672,-0.025211923595310756,9.9784e-05,2160,0.09777777927617232,-0.09605442732572556,0.012094638,0.7313374876976013,0.2,0.01100747948512435,,,
8760,,,,,,15.0,13,,-0.38623229000000003,,,,,,,,,146,642,,,,,,,,,-1.4691968304770333,-0.02622054563391783,9.978250000000001e-05,2175,0.08928571561617511,-0.09091641753911972,0.015702127,0.7018412053585052,0.2,0.0042190194861697295,,,
8820,,,,,,15.0,13,,-0.41479136000000005,,,,,,,,,147,647,,,,,,,,,-1.4500861912965775,-0.022059700634175283,9.9781e-05,2190,0.05208333535119891,-0.08016233891248703,0.018745212,0.8210155218839645,0.2,0.002323290624190122,,,
8880,,,,,,15.0,13,,-0.41406518,,,,,,,,,148,651,,,,,,,,,-1.4355451345443726,-0.005172374541547864,9.97795e-05,2205,0.02666666768491268,0.02442823350429535,0.0026867022,-0.00605165958404541,0.2,0.1933901697397232,,,
8940,,,,,,15.0,13,,-0.42728222999999993,,,,,,,,,149,655,,,,,,,,,-1.4470632076263428,-0.0046258521594831825,9.9778e-05,2220,0.005555555721124013,-0.05568378418684006,0.004070246,0.4625762104988098,0.2,0.035807924283047514,,,
9000,,,,,,15.0,13,,-0.3990393899999999,,,,,,,,,150,660,,,,,,,,,-1.4374190092086792,-0.007797781266239668,9.977650000000001e-05,2235,0.002222222338120143,-0.06618759781122208,0.0034809848,0.8978207483887672,0.2,0.0038868807489052413,-0.033578873,,
9060,,,,,,15.0,13,,-0.42681988,,,,,,,,,151,664,,,,,,,,,-1.4766406059265136,-0.014063582088694914,9.9775e-05,2250,0.024444445346792538,0.04634647071361542,0.010928865,-0.20747685432434082,0.2,0.3052110642194748,,,
9120,,,,,,15.0,13,,-0.4275925299999999,,,,,,,,,152,668,,,,,,,,,-1.4857655922571817,-0.008124637297361126,9.97735e-05,2265,0.002222222338120143,-0.013734087347984314,0.005623551,0.06045633554458618,0.2,0.11808914293845495,,,
9180,,,,,,15.0,13,,-0.45462590999999997,,,,,,,,,153,672,,,,,,,,,-1.459470542271932,-0.009489256527417151,9.9772e-05,2280,0.05444444678723812,0.01188185065984726,0.008100149,0.02658170461654663,0.2,0.17163188656171163,,,
9240,,,,,,15.0,13,,-0.4708889499999999,,,,,,,,,154,677,,,,,,,,,-1.4962268131119865,-0.0173463628849103,9.977050000000001e-05,2295,0.05357142963579723,-0.033059895038604736,0.016196243,0.04096424579620361,0.2,0.10888723762972015,,,
9300,,,,,,15.0,13,,-0.48463370999999994,,,,,,,,,155,681,,,,,,,,,-1.5302793820699057,-0.010094120724970897,9.976900000000001e-05,2310,0.015555555870135625,-0.07036688923835754,0.008845737,0.5421448647975922,0.2,0.026138042286038398,,,
9360,,,,,,15.0,13,,-0.48256639,,,,,,,,,156,685,,,,,,,,,-1.5963163375854492,-0.014311480451197869,9.97675e-05,2325,0.07380952606243747,0.0336969718337059,0.018119592,0.040527939796447754,0.2,0.21533027929919107,,,
9420,,,,,,15.0,13,,-0.49839868000000004,,,,,,,,,157,689,,,,,,,,,-1.6195736271994454,-0.026931318035903522,9.9766e-05,2340,0.0726190498098731,-0.05137716606259346,0.01585207,-0.15805792808532715,0.2,0.11207373120955058,,,
9480,,,,,,15.0,13,,-0.48543845,,,,,,,,,158,694,,,,,,,,,-1.5979959283556258,-0.012790152614581527,9.97645e-05,2355,0.09761905084763255,0.015606880187988281,0.020146642,0.07081019878387451,0.2,0.17562029830047063,,,
9540,,,,,,15.0,13,,-0.5007728800000001,,,,,,,,,159,698,,,,,,,,,-1.6038944040025984,-0.015897816071464073,9.9763e-05,2370,0.10000000175620828,-0.03263840079307556,0.018652355,-0.0289078950881958,0.2,0.10654204551662717,,,
9600,,,,,,15.0,13,,-0.5283539399999999,,,,,,,,,160,702,,,,,,,,,-1.6077555894851685,-0.006015036652873107,9.97615e-05,2385,0.08000000193715096,-0.05000688135623932,0.017062986,0.5587148070335388,0.2,0.034556242637336254,,,
9660,,,,,,15.0,13,,-0.51521954,,,,,,,,,161,706,,,,,,,,,-1.594480570157369,-0.023074234124376623,9.976000000000001e-05,2400,0.09888889168699583,-0.09406902641057968,0.015205521,0.5843636989593506,0.2,0.012063871944944064,,,
9720,,,,,,15.0,13,,-0.5177450399999999,,,,,,,,,162,711,,,,,,,,,-1.5430150349934897,-0.02085239316957693,9.975850000000001e-05,2415,0.11888889136413733,-0.029127854853868484,0.010774102,-0.13873505592346191,0.2,0.11452394972244899,,,
9780,,,,,,15.0,13,,-0.50442772,,,,,,,,,163,715,,,,,,,,,-1.5164911190668742,-0.01621464920954572,9.975700000000001e-05,2430,0.11222222472230593,0.006765693426132202,0.0048347623,0.013205945491790771,0.2,0.18011214931805927,,,
9840,,,,,,15.0,13,,-0.50209944,,,,,,,,,164,719,,,,,,,,,-1.5488450618890615,-0.01640314706287782,9.97555e-05,2445,0.07179487296021901,0.015246428549289703,0.016180875,-0.005113124847412109,0.2,0.2092962757899211,,,
9900,,,,,,15.0,13,,-0.5161850699999999,,,,,,,,,165,724,,,,,,,,,-1.516641534291781,-0.020612060139105035,9.9754e-05,2460,0.07435897551476955,-0.06469403207302094,0.017441839,0.21451908349990845,0.2,0.0960769045811433,,,
9960,,,,,,15.0,13,,-0.50080597,,,,,,,,,166,728,,,,,,,,,-1.4952529271443684,-0.014066130422417918,9.97525e-05,2475,0.062222224101424216,-0.06958186626434326,0.014619534,0.4414963126182556,0.2,0.025372538467248282,,,
10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.46876380443573,-0.011449998458847392,9.9751e-05,2490,0.03333333420256774,0.00929570198059082,0.009521178,-0.009303450584411621,0.2,0.1994747479756673,,-0.850806986168027,15.0
10020,,,,,,15.05,13,,-0.49819322000000005,,,,,,,,,167,737,,,,,,,,,,,,,,,,,,,-0.031597365,,
10080,,,,,,15.05,13,,-0.48239889,,,,,,,,,168,742,,,,,,,,,-1.4976939996083578,-0.013589727366343141,9.97495e-05,2505,0.04000000096857548,-0.07426773011684418,0.010779036,0.8168973028659821,0.2,0.022394950222223996,,,
10140,,,,,,15.05,13,,-0.4678087599999998,,,,,,,,,169,746,,,,,,,,,-1.4905362526575725,-0.004191798066991955,9.974800000000001e-05,2520,0.0,0.06651255488395691,0.0020615766,-0.007962942123413086,0.2,0.3385213494300842,,,
10200,,,,,,15.05,13,,-0.45242391000000004,,,,,,,,,170,750,,,,,,,,,-1.4700686772664389,-0.027630115557048165,9.974650000000001e-05,2535,0.0888888917863369,-0.0002071186900138855,0.015060273,0.08562266826629639,0.2,0.1937438706556956,,,
10260,,,,,,15.05,13,,-0.4512036,,,,,,,,,171,755,,,,,,,,,-1.474085307121277,-0.017004209689588972,9.974500000000001e-05,2550,0.10666666999459266,0.013078451156616211,0.008730488,0.08112132549285889,0.2,0.1801229387521744,,,
10320,,,,,,15.05,13,,-0.43805928,,,,,,,,,172,759,,,,,,,,,-1.5183709383010864,-0.009309948218352796,9.97435e-05,2565,0.0,-0.07300445437431335,0.004726098,0.7459708154201508,0.2,0.034364897198975085,,,
10380,,,,,,15.05,13,,-0.43730820000000004,,,,,,,,,173,763,,,,,,,,,-1.5055391867955525,-0.013182700952100864,9.9742e-05,2580,0.05666666912535826,0.06899935007095337,0.010716683,-0.1457120180130005,0.2,0.37343759338061017,,,
10440,,,,,,15.05,13,,-0.43810359000000004,,,,,,,,,174,768,,,,,,,,,-1.4956831375757853,-0.020258802189492067,9.97405e-05,2595,0.011111111690600714,-0.06548158824443817,0.0072657405,0.8295987248420715,0.2,0.08158656706412633,,,
10500,,,,,,15.05,13,,-0.43604768000000005,,,,,,,,,175,772,,,,,,,,,-1.4855506976445516,-0.0065509139785234535,9.9739e-05,2610,0.01222222273548444,-0.05921424180269241,0.0051534614,0.8230775743722916,0.2,0.01778500396758318,,,
10560,,,,,,15.05,13,,-0.44958889999999996,,,,,,,,,176,776,,,,,,,,,-1.5007349888483683,-0.010596022695923857,9.97375e-05,2625,0.005555555845300357,0.06661804765462875,0.0050645075,-0.17181003093719482,0.2,0.36729822953542074,,,
10620,,,,,,15.05,13,,-0.4332287400000001,,,,,,,,,177,781,,,,,,,,,-1.5290020147959391,-0.024074321535105508,9.973600000000001e-05,2640,0.08777778049310049,-0.07467617094516754,0.018972984,0.7435182332992554,0.2,0.057597474505503975,,,
10680,,,,,,15.05,13,,-0.44866040000000007,,,,,,,,,178,785,,,,,,,,,-1.5759113550186157,-0.017153178892201738,9.973450000000001e-05,2655,0.08333333556850751,0.0513899028301239,0.01168086,0.02236562967300415,0.2,0.31398260990778604,,,
10740,,,,,,15.05,13,,-0.4325715000000001,,,,,,,,,179,789,,,,,,,,,-1.5629694223403932,-0.006962410661443623,9.9733e-05,2670,0.003333333507180214,-0.03539373725652695,0.0042018164,0.5586803555488586,0.2,0.11310152634978295,,,
10800,,,,,,15.05,13,,-0.43545060999999996,,,,,,,,,180,794,,,,,,,,,-1.5391534010569254,-0.019672433513009728,9.97315e-05,2685,0.046666667237877844,-0.007699064910411835,0.006254959,0.012710154056549072,0.2,0.16309364239374796,,,
10860,,,,,,15.05,13,,-0.42211757,,,,,,,,,181,798,,,,,,,,,-1.5335289001464845,-0.013877090483050126,9.973000000000001e-05,2700,0.05833333376795054,0.0073640719056129456,0.016328191,0.0725560188293457,0.2,0.17187882512807845,,,
10920,,,,,,15.05,13,,-0.43471017,,,,,,,,,182,802,,,,,,,,,-1.5571544170379639,-0.013758748739362817,9.97285e-05,2715,0.10833333525806665,0.039796389639377594,0.016187856,0.027581989765167236,0.2,0.2952873433629672,,,
10980,,,,,,15.05,13,,-0.43383961,,,,,,,,,183,806,,,,,,,,,-1.5747310381669264,-0.011933282805750003,9.9727e-05,2730,0.0679487196298746,-0.05024112015962601,0.016078979,0.4941505789756775,0.2,0.08448253400050677,,,
11040,,,,,,15.05,13,,-0.3895897,,,,,,,,,184,811,,,,,,,,,-1.599777285869305,-0.019663724507121734,9.97255e-05,2745,0.09102564305067062,0.003781720995903015,0.015412613,0.07783627510070801,0.2,0.1810616541367311,-0.024311975,,
11100,,,,,,15.05,13,,-0.36277363,,,,,,,,,185,815,,,,,,,,,-1.5954410314559937,-0.017574345259345137,9.972400000000001e-05,2760,0.06777777957419555,0.034453362226486206,0.01717453,-0.14173269271850586,0.2,0.33466990689436593,,,
11160,,,,,,15.05,13,,-0.3483989400000001,,,,,,,,,186,819,,,,,,,,,-1.5851136296987534,-0.011128211052952502,9.97225e-05,2775,0.06458333600312471,0.05791584402322769,0.015048658,0.012290120124816895,0.2,0.2545843869447708,,,
11220,,,,,,15.05,13,,-0.34618660000000007,,,,,,,,,187,823,,,,,,,,,-1.5937824589865548,-0.016334107340801398,9.9721e-05,2790,0.06666666961141995,0.040233321487903595,0.017870542,0.06945866346359253,0.2,0.23183304922921316,,,
11280,,,,,,15.05,13,,-0.37465380000000004,,,,,,,,,188,828,,,,,,,,,-1.6046534318190355,-0.025110810706153168,9.97195e-05,2805,0.14871795246234307,-0.0044333115220069885,0.015710566,0.07505029439926147,0.2,0.23378196014807776,,,
11340,,,,,,15.05,13,,-0.34739012,,,,,,,,,189,832,,,,,,,,,-1.5601500868797302,-0.02237883964243039,9.9718e-05,2820,0.08000000324100257,-0.06048637628555298,0.016275669,0.5223333239555359,0.2,0.13269956782460213,,,
11400,,,,,,15.05,13,,-0.33378366,,,,,,,,,190,836,,,,,,,,,-1.539992054303487,-0.011362790091014988,9.97165e-05,2835,0.02222222276031971,0.030906811356544495,0.0078081638,0.05186426639556885,0.2,0.2487834572792053,,,
11460,,,,,,15.05,13,,-0.3196946,,,,,,,,,191,840,,,,,,,,,-1.5750756820042928,-0.011562325317386761,9.9715e-05,2850,0.06666666741172472,0.0018471702933311462,0.014918873,0.015802741050720215,0.2,0.17227681577205659,,,
11520,,,,,,15.0,13,,-0.30691024000000006,,,,,,,,,192,845,,,,,,,,,-1.5396172523498535,-0.025899363835859647,9.97135e-05,2865,0.06555555661519369,0.017528951168060303,0.011095916,0.05742204189300537,0.2,0.2540175636609395,,,
11580,,,,,,15.0,13,,-0.32144662,,,,,,,,,193,849,,,,,,,,,-1.4740534861882528,-0.023457728662631596,9.971200000000001e-05,2880,0.13111111484467983,0.00975954532623291,0.013890932,0.061984121799468994,0.2,0.2024320274591446,,,
11640,,,,,,15.0,13,,-0.3351313799999999,,,,,,,,,194,853,,,,,,,,,-1.4449290145527234,-0.012371720732401347,9.971050000000001e-05,2895,0.04242424345151945,0.013074949383735657,0.017175177,0.08885449171066284,0.2,0.17590545388785275,,,
11700,,,,,,15.0,13,,-0.34958776999999996,,,,,,,,,195,858,,,,,,,,,-1.4441961765289306,-0.021044378363941026,9.9709e-05,2910,0.017777778580784796,-0.10121233016252518,0.009313824,0.8085196912288666,0.2,0.03138123033568263,,,
11760,,,,,,15.0,13,,-0.3496829600000001,,,,,,,,,196,862,,,,,,,,,-1.4278263966242473,-0.015996769356457226,9.97075e-05,2925,0.05333333437641462,-0.0802745670080185,0.008548854,0.7702581137418747,0.2,0.0068483291814724605,,,
11820,,,,,,15.0,13,,-0.36293425,,,,,,,,,197,866,,,,,,,,,-1.4015164852142334,-0.015372536896029488,9.9706e-05,2940,0.017777778456608453,-0.0712888240814209,0.0075419843,0.7023211717605591,0.2,0.0037928044019887846,,,
11880,,,,,,15.0,13,,-0.34972594,,,,,,,,,198,870,,,,,,,,,-1.3737638314565024,-0.021126792912319677,9.97045e-05,2955,0.011111111566424369,-0.008206911385059357,0.00794434,0.09469056129455566,0.2,0.20446569124857586,,,
11940,,,,,,15.0,13,,-0.30676874,,,,,,,,,199,875,,,,,,,,,-1.367533232484545,-0.015935222787915544,9.9703e-05,2970,0.10714285700981106,0.026868104934692383,0.015774373,-0.027018427848815918,0.2,0.18856583535671234,,,
12000,,,,,,15.0,13,,-0.32170424,,,,,,,,,200,879,,,,,,,,,-1.3742953697840372,-0.013203486858401448,9.970150000000001e-05,2985,0.011111111442248026,0.04259808361530304,0.0057955007,-0.11309254169464111,0.2,0.31325591802597047,-0.019993806,,
